Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
57,17,4,0.024160861969,0,1.0,16049169,0.024160861969,0.0,1,0.0,6,11.484783649446598,SAT,,0.062,
58,17,3,1.0,0,1.0,9751078,2.04760313034,0.0,0,0.0,6,13.532386779786599,TIMEOUT,,2.085,
59,6,1,0.00713109970093,0,1.0,11561724,0.00713109970093,0.0,1,0.0,7,13.539517879487528,SAT,,0.028,
60,18,3,0.384144067764,0,1.0,1009110,0.384144067764,0.0,1,0.0,7,13.923661947251528,SAT,,0.404,
61,6,4,0.022696018219,0,1.0,165298,0.022696018219,0.0,1,0.0,7,13.946357965470527,SAT,,0.053,
62,19,1,0.0146300792694,0,1.0,5320365,0.0146300792694,0.0,1,0.0,7,13.960988044739928,SAT,,0.052,
63,6,2,0.0127589702606,0,1.0,8404473,0.0127589702606,0.0,1,0.0,7,13.973747015000528,SAT,,0.052,
64,20,4,0.0201618671417,0,1.0,16049169,0.0201618671417,0.0,1,0.0,7,13.993908882142229,SAT,,0.053,
65,20,2,0.0220980644226,0,1.0,12908281,0.0220980644226,0.0,1,0.0,7,14.01600694656483,SAT,,0.053,
66,20,3,0.270779848099,0,1.0,1009110,0.270779848099,0.0,1,0.0,7,14.28678679466383,SAT,,0.303,
67,6,3,0.0575230121613,0,1.0,8482008,0.0575230121613,0.0,1,0.0,8,14.344309806825128,SAT,,0.077,
68,21,4,0.0188639163971,0,1.0,165298,0.0188639163971,0.0,1,0.0,8,14.363173723222229,SAT,,0.052,
69,21,3,0.236139059067,0,1.0,8482008,0.236139059067,0.0,1,0.0,8,14.599312782289228,SAT,,0.278,
70,6,5,0.0212678909302,0,1.0,8449837,0.0212678909302,0.0,1,0.0,8,14.620580673219429,SAT,,0.053,
71,22,1,0.0128469467163,0,1.0,5320365,0.0128469467163,0.0,1,0.0,8,14.633427619935729,SAT,,0.053,
72,6,1,0.0150759220123,0,1.0,1835372,0.0150759220123,0.0,1,0.0,8,14.64850354194803,SAT,,0.053,
73,23,3,0.226449966431,0,1.0,1009110,0.226449966431,0.0,1,0.0,8,14.87495350837903,SAT,,0.253,
74,6,2,0.00999212265015,0,1.0,14656913,0.00999212265015,0.0,1,0.0,8,14.88494563102918,SAT,,0.055,
75,24,4,0.020663022995,0,1.0,15375424,0.020663022995,0.0,1,0.0,8,14.90560865402418,SAT,,0.052,
76,24,2,0.0154278278351,0,1.0,14371703,0.0154278278351,0.0,1,0.0,8,14.92103648185928,SAT,,0.054,
77,24,2,0.0209469795227,0,1.0,8765092,0.0209469795227,0.0,1,0.0,8,14.94198346138198,SAT,,0.052,
78,6,4,0.0249221324921,0,1.0,4980283,0.0249221324921,0.0,1,0.0,9,14.96690559387408,SAT,,0.052,
79,25,2,0.00797414779663,0,1.0,8765092,0.00797414779663,0.0,1,0.0,9,14.97487974167071,SAT,,0.052,
80,25,5,0.0216319561005,0,1.0,15753149,0.0216319561005,0.0,1,0.0,9,14.99651169777121,SAT,,0.054,
81,25,4,0.0205829143524,0,1.0,15375424,0.0205829143524,0.0,1,0.0,9,15.017094612123609,SAT,,0.053,
82,25,3,0.0587618350983,0,1.0,9751078,0.0587618350983,0.0,1,0.0,9,15.07585644722191,SAT,,0.102,
83,25,4,0.0221920013428,0,1.0,16049169,0.0221920013428,0.0,1,0.0,9,15.09804844856471,SAT,,0.052,
84,25,1,0.0125620365143,0,1.0,8756526,0.0125620365143,0.0,1,0.0,9,15.11061048507901,SAT,,0.053,
85,25,1,0.0111520290375,0,1.0,11561724,0.0111520290375,0.0,1,0.0,9,15.12176251411651,SAT,,0.053,
86,25,2,0.0131840705872,0,1.0,12908281,0.0131840705872,0.0,1,0.0,9,15.13494658470371,SAT,,0.053,
87,25,5,0.0180428028107,0,1.0,8449837,0.0180428028107,0.0,1,0.0,9,15.15298938751441,SAT,,0.053,
88,25,4,0.0199398994446,0,1.0,4980283,0.0199398994446,0.0,1,0.0,9,15.17292928695901,SAT,,0.053,
89,25,1,0.0148539543152,0,1.0,15686777,0.0148539543152,0.0,1,0.0,9,15.187783241274209,SAT,,0.052,
90,25,1,0.0148320198059,0,1.0,1835372,0.0148320198059,0.0,1,0.0,9,15.202615261080108,SAT,,0.053,
91,25,2,0.014720916748,0,1.0,14656913,0.014720916748,0.0,1,0.0,9,15.217336177828109,SAT,,0.052,
92,25,5,0.0183341503143,0,1.0,7163446,0.0183341503143,0.0,1,0.0,9,15.23567032814241,SAT,,0.052,
93,25,3,0.0509269237518,0,1.0,13757434,0.0509269237518,0.0,1,0.0,9,15.28659725189421,SAT,,0.078,
94,25,2,0.0126640796661,0,1.0,14371703,0.0126640796661,0.0,1,0.0,9,15.299261331560311,SAT,,0.053,
95,25,1,0.0097861289978,0,1.0,5320365,0.0097861289978,0.0,1,0.0,9,15.30904746055811,SAT,,0.053,
96,25,2,0.0130391120911,0,1.0,8404473,0.0130391120911,0.0,1,0.0,9,15.32208657264921,SAT,,0.052,
97,25,4,0.0192680358887,0,1.0,5412823,0.0192680358887,0.0,1,0.0,9,15.34135460853791,SAT,,0.052,
98,25,3,0.0464718341827,0,1.0,8482008,0.0464718341827,0.0,1,0.0,9,15.38782644272061,SAT,,0.077,
99,25,3,0.0490989685059,0,1.0,1009110,0.0490989685059,0.0,1,0.0,9,15.436925411226511,SAT,,0.077,
100,25,5,0.0201778411865,0,1.0,6750928,0.0201778411865,0.0,1,0.0,9,15.457103252413011,SAT,,0.053,
101,25,5,0.0179259777069,0,1.0,12680961,0.0179259777069,0.0,1,0.0,9,15.475029230119912,SAT,,0.053,
102,25,4,0.019504070282,0,1.0,165298,0.019504070282,0.0,1,0.0,9,15.494533300401912,SAT,,0.052,
103,25,3,0.0486721992493,0,1.0,8435516,0.0486721992493,0.0,1,0.0,9,15.543205499651211,SAT,,0.077,
104,25,2,0.0158979892731,0,1.0,1917769,0.0158979892731,0.0,1,0.0,9,15.559103488924311,SAT,,0.052,
105,26,5,0.0221090316772,0,1.0,15753149,0.0221090316772,0.0,1,0.0,9,15.581212520601511,SAT,,0.052,
106,25,5,0.0218479633331,0,1.0,8818930,0.0218479633331,0.0,1,0.0,10,15.60306048393461,SAT,,0.053,
107,27,3,0.0469048023224,0,1.0,8482008,0.0469048023224,0.0,1,0.0,10,15.64996528625701,SAT,,0.077,
108,27,2,0.0149438381195,0,1.0,14656913,0.0149438381195,0.0,1,0.0,10,15.66490912437651,SAT,,0.052,
109,27,5,0.0201170444489,0,1.0,12680961,0.0201170444489,0.0,1,0.0,10,15.685026168825411,SAT,,0.052,
110,27,4,0.0227131843567,0,1.0,5412823,0.0227131843567,0.0,1,0.0,10,15.707739353182111,SAT,,0.052,
111,27,2,0.0134389400482,0,1.0,14371703,0.0134389400482,0.0,1,0.0,10,15.721178293230311,SAT,,0.052,
112,27,1,0.0140278339386,0,1.0,5320365,0.0140278339386,0.0,1,0.0,10,15.735206127168912,SAT,,0.052,
113,27,1,0.0152812004089,0,1.0,11561724,0.0152812004089,0.0,1,0.0,10,15.750487327577812,SAT,,0.052,
114,25,3,0.0509271621704,0,1.0,13486015,0.0509271621704,0.0,1,0.0,10,15.801414489748211,SAT,,0.077,
115,28,4,0.0194380283356,0,1.0,15375424,0.0194380283356,0.0,1,0.0,10,15.82085251808381,SAT,,0.053,
116,28,3,0.165381908417,0,1.0,13486015,0.165381908417,0.0,1,0.0,10,15.986234426500811,SAT,,0.202,
117,25,4,0.0136671066284,0,1.0,16690468,0.0136671066284,0.0,1,0.0,11,15.999901533129211,SAT,,0.052,
118,29,2,0.017618894577,0,1.0,14656913,0.017618894577,0.0,1,0.0,11,16.017520427706213,SAT,,0.052,
119,25,1,0.0150580406189,0,1.0,5223200,0.0150580406189,0.0,1,0.0,11,16.032578468325113,SAT,,0.051,
120,30,5,0.0211899280548,0,1.0,8449837,0.0211899280548,0.0,1,0.0,11,16.053768396379912,SAT,,0.052,
121,25,2,0.0136020183563,0,1.0,12062815,0.0136020183563,0.0,1,0.0,11,16.06737041473621,SAT,,0.052,
122,31,4,0.0196719169617,0,1.0,16049169,0.0196719169617,0.0,1,0.0,11,16.08704233169791,SAT,,0.052,
123,25,5,0.0187840461731,0,1.0,13970987,0.0187840461731,0.0,1,0.0,11,16.105826377871008,SAT,,0.051,
124,32,2,0.0151660442352,0,1.0,8404473,0.0151660442352,0.0,1,0.0,11,16.12099242210621,SAT,,0.052,
125,25,1,0.0113050937653,0,1.0,884880,0.0113050937653,0.0,1,0.0,11,16.13229751587151,SAT,,0.052,
126,33,1,0.0152139663696,0,1.0,884880,0.0152139663696,0.0,1,0.0,11,16.14751148224111,SAT,,0.052,
127,25,3,0.057177066803,0,1.0,3334595,0.057177066803,0.0,1,0.0,12,16.20468854904411,SAT,,0.076,
128,34,1,0.0151588916779,0,1.0,884880,0.0151588916779,0.0,1,0.0,12,16.21984744072201,SAT,,0.052,
129,25,4,0.0187590122223,0,1.0,16279579,0.0187590122223,0.0,1,0.0,12,16.23860645294431,SAT,,0.052,
130,35,1,0.015242099762,0,1.0,8756526,0.015242099762,0.0,1,0.0,12,16.25384855270631,SAT,,0.052,
131,25,3,0.0499169826508,0,1.0,7655102,0.0499169826508,0.0,1,0.0,12,16.30376553535711,SAT,,0.077,
132,36,1,0.0157251358032,0,1.0,15686777,0.0157251358032,0.0,1,0.0,12,16.31949067116031,SAT,,0.051,
